Mass_0_X,Mass_0_Y,Mass_1_X,Mass_1_Y,Mass_2_X,Mass_2_Y,Mass_3_X,Mass_3_Y,Mass_4_X,Mass_4_Y,Mass_5_X,Mass_5_Y,Mass_6_X,Mass_6_Y,Mass_7_X,Mass_7_Y,Mass_8_X,Mass_8_Y,Mass_9_X,Mass_9_Y,Mass_10_X,Mass_10_Y,Mass_11_X,Mass_11_Y,Mass_12_X,Mass_12_Y,Mass_13_X,Mass_13_Y,Mass_14_X,Mass_14_Y,Mass_15_X,Mass_15_Y
0.0,-0.6522476161964961,1.0,-0.6522476161964961,2.0,-0.6522476161964961,3.0,-0.6522476161964961,0.0,0.45691865575635665,1.0,0.45691865575635665,2.0,0.45691865575635665,3.0,0.45691865575635665,0.0,1.674798076834279,1.0,1.674798076834279,2.0,1.674798076834279,3.0,1.674798076834279,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6514867238338556,1.0,-0.6514867238338556,2.0,-0.6514867238338556,3.0,-0.6514867238338556,0.0,0.4574299702279986,1.0,0.4574299702279986,2.0,0.4574299702279986,3.0,0.4574299702279986,0.0,1.6749021841048233,1.0,1.6749021841048233,2.0,1.6749021841048233,3.0,1.6749021841048233,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6506350457166619,1.0,-0.6506350457166619,2.0,-0.6506350457166619,3.0,-0.6506350457166619,0.0,0.4580335225043944,1.0,0.4580335225043944,2.0,0.4580335225043944,3.0,0.4580335225043944,0.0,1.6750975601297367,1.0,1.6750975601297367,2.0,1.6750975601297367,3.0,1.6750975601297367,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6496968291932456,1.0,-0.6496968291932456,2.0,-0.6496968291932456,3.0,-0.6496968291932456,0.0,0.4587258993354243,1.0,0.4587258993354243,2.0,0.4587258993354243,3.0,0.4587258993354243,0.0,1.675384464976152,1.0,1.675384464976152,2.0,1.675384464976152,3.0,1.675384464976152,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6486762142607166,1.0,-0.6486762142607166,2.0,-0.6486762142607166,3.0,-0.6486762142607166,0.0,0.45950375983353176,1.0,0.45950375983353176,2.0,0.45950375983353176,3.0,0.45950375983353176,0.0,1.6757622300255937,1.0,1.6757622300255937,2.0,1.6757622300255937,3.0,1.6757622300255937,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6475772278807147,1.0,-0.6475772278807147,2.0,-0.6475772278807147,3.0,-0.6475772278807147,0.0,0.46036385238343563,1.0,0.46036385238343563,2.0,0.46036385238343563,3.0,0.46036385238343563,0.0,1.6762292569119135,1.0,1.6762292569119135,2.0,1.6762292569119135,3.0,1.6762292569119135,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6464037786417242,1.0,-0.6464037786417242,2.0,-0.6464037786417242,3.0,-0.6464037786417242,0.0,0.46130302146013186,1.0,0.46130302146013186,2.0,0.46130302146013186,3.0,0.46130302146013186,0.0,1.676783035578391,1.0,1.676783035578391,2.0,1.676783035578391,3.0,1.676783035578391,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6451596517465152,1.0,-0.6451596517465152,2.0,-0.6451596517465152,3.0,-0.6451596517465152,0.0,0.4623182046526549,1.0,0.4623182046526549,2.0,0.4623182046526549,3.0,0.4623182046526549,0.0,1.6774201807845117,1.0,1.6774201807845117,2.0,1.6774201807845117,3.0,1.6774201807845117,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6438485043964985,1.0,-0.6438485043964985,2.0,-0.6438485043964985,3.0,-0.6438485043964985,0.0,0.4634064205547078,1.0,0.4634064205547078,2.0,0.4634064205547078,3.0,0.4634064205547078,0.0,1.6781364859487298,1.0,1.6781364859487298,2.0,1.6781364859487298,3.0,1.6781364859487298,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6424738617289604,1.0,-0.6424738617289604,2.0,-0.6424738617289604,3.0,-0.6424738617289604,0.0,0.4645647485150593,1.0,0.4645647485150593,2.0,0.4645647485150593,3.0,0.4645647485150593,0.0,1.6789269928065045,1.0,1.6789269928065045,2.0,1.6789269928065045,3.0,1.6789269928065045,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6410391135343816,1.0,-0.6410391135343816,2.0,-0.6410391135343816,3.0,-0.6410391135343816,0.0,0.4657903015298685,1.0,0.4657903015298685,2.0,0.4657903015298685,3.0,0.4657903015298685,0.0,1.6797860750035638,1.0,1.6797860750035638,2.0,1.6797860750035638,3.0,1.6797860750035638,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6395475120360647,1.0,-0.6395475120360647,2.0,-0.6395475120360647,3.0,-0.6395475120360647,0.0,0.46708019379679405,1.0,0.46708019379679405,2.0,0.46708019379679405,3.0,0.46708019379679405,0.0,1.6807075334416046,1.0,1.6807075334416046,2.0,1.6807075334416046,3.0,1.6807075334416046,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6380021710505522,1.0,-0.6380021710505522,2.0,-0.6380021710505522,3.0,-0.6380021710505522,0.0,0.46843150462973826,1.0,0.46843150462973826,2.0,0.46843150462973826,3.0,0.46843150462973826,0.0,1.6816847009546378,1.0,1.6816847009546378,2.0,1.6816847009546378,3.0,1.6816847009546378,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6364060668630831,1.0,-0.6364060668630831,2.0,-0.6364060668630831,3.0,-0.6364060668630831,0.0,0.46984124054834076,1.0,0.46984124054834076,2.0,0.46984124054834076,3.0,0.46984124054834076,0.0,1.682710553724071,1.0,1.682710553724071,2.0,1.682710553724071,3.0,1.682710553724071,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6347620411467314,1.0,-0.6347620411467314,2.0,-0.6347620411467314,3.0,-0.6347620411467314,0.0,0.47130629740506136,1.0,0.47130629740506136,2.0,0.47130629740506136,3.0,0.47130629740506136,0.0,1.6837778267424974,1.0,1.6837778267424974,2.0,1.6837778267424974,3.0,1.6837778267424974,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6330728062268992,1.0,-0.6330728062268992,2.0,-0.6330728062268992,3.0,-0.6330728062268992,0.0,0.4728234243943469,1.0,0.4728234243943469,2.0,0.4728234243943469,3.0,0.4728234243943469,0.0,1.6848791306109718,1.0,1.6848791306109718,2.0,1.6848791306109718,3.0,1.6848791306109718,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6313409529453754,1.0,-0.6313409529453754,2.0,-0.6313409529453754,3.0,-0.6313409529453754,0.0,0.4743891917046814,1.0,0.4743891917046814,2.0,0.4743891917046814,3.0,0.4743891917046814,0.0,1.6860070670011664,1.0,1.6860070670011664,2.0,1.6860070670011664,3.0,1.6860070670011664,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6295689613119115,1.0,-0.6295689613119115,2.0,-0.6295689613119115,3.0,-0.6295689613119115,0.0,0.47599996342914425,1.0,0.47599996342914425,2.0,0.47599996342914425,3.0,0.47599996342914425,0.0,1.68715434022904,1.0,1.68715434022904,2.0,1.68715434022904,3.0,1.68715434022904,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6277592140486545,1.0,-0.6277592140486545,2.0,-0.6277592140486545,3.0,-0.6277592140486545,0.0,0.47765187714929447,1.0,0.47765187714929447,2.0,0.47765187714929447,3.0,0.47765187714929447,0.0,1.6883138625654728,1.0,1.6883138625654728,2.0,1.6883138625654728,3.0,1.6883138625654728,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6259140130369228,1.0,-0.6259140130369228,2.0,-0.6259140130369228,3.0,-0.6259140130369228,0.0,0.4793408313583803,1.0,0.4793408313583803,2.0,0.4793408313583803,3.0,0.4793408313583803,0.0,1.6894788511449566,1.0,1.6894788511449566,2.0,1.6894788511449566,3.0,1.6894788511449566,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6240355985703518,1.0,-0.6240355985703518,2.0,-0.6240355985703518,3.0,-0.6240355985703518,0.0,0.4810624816021189,1.0,0.4810624816021189,2.0,0.4810624816021189,3.0,0.4810624816021189,0.0,1.6906429146177218,1.0,1.6906429146177218,2.0,1.6906429146177218,3.0,1.6906429146177218,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.622126171207422,1.0,-0.622126171207422,2.0,-0.622126171207422,3.0,-0.622126171207422,0.0,0.4828122458988454,1.0,0.4828122458988454,2.0,0.4828122458988454,3.0,0.4828122458988454,0.0,1.691800128014225,1.0,1.691800128014225,2.0,1.691800128014225,3.0,1.691800128014225,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6201879159041093,1.0,-0.6201879159041093,2.0,-0.6201879159041093,3.0,-0.6201879159041093,0.0,0.4845853196667267,1.0,0.4845853196667267,2.0,0.4845853196667267,3.0,0.4845853196667267,0.0,1.692945094643528,1.0,1.692945094643528,2.0,1.692945094643528,3.0,1.692945094643528,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6182230279982687,1.0,-0.6182230279982687,2.0,-0.6182230279982687,3.0,-0.6182230279982687,0.0,0.4863767000454288,1.0,0.4863767000454288,2.0,0.4863767000454288,3.0,0.4863767000454288,0.0,1.6940729942179658,1.0,1.6940729942179658,2.0,1.6940729942179658,3.0,1.6940729942179658,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6162337405157167,1.0,-0.6162337405157167,2.0,-0.6162337405157167,3.0,-0.6162337405157167,0.0,0.48818121916461954,1.0,0.48818121916461954,2.0,0.48818121916461954,3.0,0.48818121916461954,0.0,1.6951796167746878,1.0,1.6951796167746878,2.0,1.6951796167746878,3.0,1.6951796167746878,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6142223521779484,1.0,-0.6142223521779484,2.0,-0.6142223521779484,3.0,-0.6142223521779484,0.0,0.4899935855931378,1.0,0.4899935855931378,2.0,0.4899935855931378,3.0,0.4899935855931378,0.0,1.6962613823393047,1.0,1.6962613823393047,2.0,1.6962613823393047,3.0,1.6962613823393047,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6121912554167789,1.0,-0.6121912554167789,2.0,-0.6121912554167789,3.0,-0.6121912554167789,0.0,0.49180843291104154,1.0,0.49180843291104154,2.0,0.49180843291104154,3.0,0.49180843291104154,0.0,1.6973153466375916,1.0,1.6973153466375916,2.0,1.6973153466375916,3.0,1.6973153466375916,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.61014296364522,1.0,-0.61014296364522,2.0,-0.61014296364522,3.0,-0.61014296364522,0.0,0.49362037409149473,1.0,0.49362037409149473,2.0,0.49362037409149473,3.0,0.49362037409149473,0.0,1.6983391934983443,1.0,1.6983391934983443,2.0,1.6983391934983443,3.0,1.6983391934983443,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6080801369992725,1.0,-0.6080801369992725,2.0,-0.6080801369992725,3.0,-0.6080801369992725,0.0,0.49542406016870616,1.0,0.49542406016870616,2.0,0.49542406016870616,3.0,0.49542406016870616,0.0,1.699331214895411,1.0,1.699331214895411,2.0,1.699331214895411,3.0,1.699331214895411,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6060056057539979,1.0,-0.6060056057539979,2.0,-0.6060056057539979,3.0,-0.6060056057539979,0.0,0.4972142415084489,1.0,0.4972142415084489,2.0,0.4972142415084489,3.0,0.4972142415084489,0.0,1.7002902798422397,1.0,1.7002902798422397,2.0,1.7002902798422397,3.0,1.7002902798422397,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6039223906304567,1.0,-0.6039223906304567,2.0,-0.6039223906304567,3.0,-0.6039223906304567,0.0,0.49898582989389595,1.0,0.49898582989389595,2.0,0.49898582989389595,3.0,0.49898582989389595,0.0,1.7012157935720067,1.0,1.7012157935720067,2.0,1.7012157935720067,3.0,1.7012157935720067,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.6018337192482477,1.0,-0.6018337192482477,2.0,-0.6018337192482477,3.0,-0.6018337192482477,0.0,0.5007339595945409,1.0,0.5007339595945409,2.0,0.5007339595945409,3.0,0.5007339595945409,0.0,1.7021076486061273,1.0,1.7021076486061273,2.0,1.7021076486061273,3.0,1.7021076486061273,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5997430380410236,1.0,-0.5997430380410236,2.0,-0.5997430380410236,3.0,-0.5997430380410236,0.0,0.5024540456008272,1.0,0.5024540456008272,2.0,0.5024540456008272,3.0,0.5024540456008272,0.0,1.7029661694309117,1.0,1.7029661694309117,2.0,1.7029661694309117,3.0,1.7029661694309117,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5976540190382538,1.0,-0.5976540190382538,2.0,-0.5976540190382538,3.0,-0.5976540190382538,0.0,0.5041418372808324,1.0,0.5041418372808324,2.0,0.5041418372808324,3.0,0.5041418372808324,0.0,1.7037920525652428,1.0,1.7037920525652428,2.0,1.7037920525652428,3.0,1.7037920525652428,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5955705610236123,1.0,-0.5955705610236123,2.0,-0.5955705610236123,3.0,-0.5955705610236123,0.0,0.5057934658450977,1.0,0.5057934658450977,2.0,0.5057934658450977,3.0,0.5057934658450977,0.0,1.7045863038119606,1.0,1.7045863038119606,2.0,1.7045863038119606,3.0,1.7045863038119606,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5934967847059502,1.0,-0.5934967847059502,2.0,-0.5934967847059502,3.0,-0.5934967847059502,0.0,0.5074054841868395,1.0,0.5074054841868395,2.0,0.5074054841868395,3.0,0.5074054841868395,0.0,1.7053501744443116,1.0,1.7053501744443116,2.0,1.7053501744443116,3.0,1.7053501744443116,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5914370216794922,1.0,-0.5914370216794922,2.0,-0.5914370216794922,3.0,-0.5914370216794922,0.0,0.5089748978911204,1.0,0.5089748978911204,2.0,0.5089748978911204,3.0,0.5089748978911204,0.0,1.706085097989938,1.0,1.706085097989938,2.0,1.706085097989938,3.0,1.706085097989938,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5893957971017713,1.0,-0.5893957971017713,2.0,-0.5893957971017713,3.0,-0.5893957971017713,0.0,0.5104991864704921,1.0,0.5104991864704921,2.0,0.5104991864704921,3.0,0.5104991864704921,0.0,1.7067926291433821,1.0,1.7067926291433821,2.0,1.7067926291433821,3.0,1.7067926291433821,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5873778061765965,1.0,-0.5873778061765965,2.0,-0.5873778061765965,3.0,-0.5873778061765965,0.0,0.5119763141774625,1.0,0.5119763141774625,2.0,0.5119763141774625,3.0,0.5119763141774625,0.0,1.707474386169958,1.0,1.707474386169958,2.0,1.707474386169958,3.0,1.707474386169958,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5853878846904556,1.0,-0.5853878846904556,2.0,-0.5853878846904556,3.0,-0.5853878846904556,0.0,0.5134047300563501,1.0,0.5134047300563501,2.0,0.5134047300563501,3.0,0.5134047300563501,0.0,1.7081319979660101,1.0,1.7081319979660101,2.0,1.7081319979660101,3.0,1.7081319979660101,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5834309740095187,1.0,-0.5834309740095187,2.0,-0.5834309740095187,3.0,-0.5834309740095187,0.0,0.514783357218656,1.0,0.514783357218656,2.0,0.514783357218656,3.0,0.514783357218656,0.0,1.7087670567205597,1.0,1.7087670567205597,2.0,1.7087670567205597,3.0,1.7087670567205597,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5815120810961645,1.0,-0.5815120810961645,2.0,-0.5815120810961645,3.0,-0.5815120810961645,0.0,0.5161115716467983,1.0,0.5161115716467983,2.0,0.5161115716467983,3.0,0.5161115716467983,0.0,1.7093810768890383,1.0,1.7093810768890383,2.0,1.7093810768890383,3.0,1.7093810768890383,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5796362342441963,1.0,-0.5796362342441963,2.0,-0.5796362342441963,3.0,-0.5796362342441963,0.0,0.5173891711408707,1.0,0.5173891711408707,2.0,0.5173891711408707,3.0,0.5173891711408707,0.0,1.7099754609492608,1.0,1.7099754609492608,2.0,1.7099754609492608,3.0,1.7099754609492608,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5778084353564938,1.0,-0.5778084353564938,2.0,-0.5778084353564938,3.0,-0.5778084353564938,0.0,0.5186163353124102,1.0,0.5186163353124102,2.0,0.5186163353124102,3.0,0.5186163353124102,0.0,1.7105514721708537,1.0,1.7105514721708537,2.0,1.7105514721708537,3.0,1.7105514721708537,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5760336096939902,1.0,-0.5760336096939902,2.0,-0.5760336096939902,3.0,-0.5760336096939902,0.0,0.5197935777891765,1.0,0.5197935777891765,2.0,0.5197935777891765,3.0,0.5197935777891765,0.0,1.7111102143995276,1.0,1.7111102143995276,2.0,1.7111102143995276,3.0,1.7111102143995276,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5743165541074016,1.0,-0.5743165541074016,2.0,-0.5743165541074016,3.0,-0.5743165541074016,0.0,0.5209216920178538,1.0,0.5209216920178538,2.0,0.5209216920178538,3.0,0.5209216920178538,0.0,1.7116526186437313,1.0,1.7116526186437313,2.0,1.7116526186437313,3.0,1.7116526186437313,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5726618848205172,1.0,-0.5726618848205172,2.0,-0.5726618848205172,3.0,-0.5726618848205172,0.0,0.5220016922308636,1.0,0.5220016922308636,2.0,0.5220016922308636,3.0,0.5220016922308636,0.0,1.7121794360594087,1.0,1.7121794360594087,2.0,1.7121794360594087,3.0,1.7121794360594087,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5710739858642669,1.0,-0.5710739858642669,2.0,-0.5710739858642669,3.0,-0.5710739858642669,0.0,0.5230347512740294,1.0,0.5230347512740294,2.0,0.5230347512740294,3.0,0.5230347512740294,0.0,1.7126912367638707,1.0,1.7126912367638707,2.0,1.7126912367638707,3.0,1.7126912367638707,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5695569592631864,1.0,-0.5695569592631864,2.0,-0.5695569592631864,3.0,-0.5695569592631864,0.0,0.5240221370701771,1.0,0.5240221370701771,2.0,0.5240221370701771,3.0,0.5240221370701771,0.0,1.713188413776157,1.0,1.713188413776157,2.0,1.713188413776157,3.0,1.713188413776157,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5681145780500605,1.0,-0.5681145780500605,2.0,-0.5681145780500605,3.0,-0.5681145780500605,0.0,0.5249651495180535,1.0,0.5249651495180535,2.0,0.5249651495180535,3.0,0.5249651495180535,0.0,1.7136711912814728,1.0,1.7136711912814728,2.0,1.7136711912814728,3.0,1.7136711912814728,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5667502431310296,1.0,-0.5667502431310296,2.0,-0.5667502431310296,3.0,-0.5667502431310296,0.0,0.5258650595960863,1.0,0.5258650595960863,2.0,0.5258650595960863,3.0,0.5258650595960863,0.0,1.7141396363528423,1.0,1.7141396363528423,2.0,1.7141396363528423,3.0,1.7141396363528423,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5654669449436537,1.0,-0.5654669449436537,2.0,-0.5654669449436537,3.0,-0.5654669449436537,0.0,0.526723052358049,1.0,0.526723052358049,2.0,0.526723052358049,3.0,0.526723052358049,0.0,1.7145936732343103,1.0,1.7145936732343103,2.0,1.7145936732343103,3.0,1.7145936732343103,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5642672307464686,1.0,-0.5642672307464686,2.0,-0.5642672307464686,3.0,-0.5642672307464686,0.0,0.527540175375803,1.0,0.527540175375803,2.0,0.527540175375803,3.0,0.527540175375803,0.0,1.7150330992958653,1.0,1.7150330992958653,2.0,1.7150330992958653,3.0,1.7150330992958653,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5631531782532289,1.0,-0.5631531782532289,2.0,-0.5631531782532289,3.0,-0.5631531782532289,0.0,0.5283172940076204,1.0,0.5283172940076204,2.0,0.5283172940076204,3.0,0.5283172940076204,0.0,1.7154576018086731,1.0,1.7154576018086731,2.0,1.7154576018086731,3.0,1.7154576018086731,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5621263761816976,1.0,-0.5621263761816976,2.0,-0.5621263761816976,3.0,-0.5621263761816976,0.0,0.5290550546550954,1.0,0.5290550546550954,2.0,0.5290550546550954,3.0,0.5290550546550954,0.0,1.7158667747570495,1.0,1.7158667747570495,2.0,1.7158667747570495,3.0,1.7158667747570495,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5611879121293964,1.0,-0.5611879121293964,2.0,-0.5611879121293964,3.0,-0.5611879121293964,0.0,0.5297538569244195,1.0,0.5297538569244195,2.0,0.5297538569244195,3.0,0.5297538569244195,0.0,1.71626013499684,1.0,1.71626013499684,2.0,1.71626013499684,3.0,1.71626013499684,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5603383680214139,1.0,-0.5603383680214139,2.0,-0.5603383680214139,3.0,-0.5603383680214139,0.0,0.5304138353367394,1.0,0.5304138353367394,2.0,0.5304138353367394,3.0,0.5304138353367394,0.0,1.716637137183756,1.0,1.716637137183756,2.0,1.716637137183756,3.0,1.716637137183756,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5595778232026811,1.0,-0.5595778232026811,2.0,-0.5595778232026811,3.0,-0.5595778232026811,0.0,0.5310348509460038,1.0,0.5310348509460038,2.0,0.5310348509460038,3.0,0.5310348509460038,0.0,1.7169971870244323,1.0,1.7169971870244323,2.0,1.7169971870244323,3.0,1.7169971870244323,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5589058650736659,1.0,-0.5589058650736659,2.0,-0.5589058650736659,3.0,-0.5589058650736659,0.0,0.5316164929299944,1.0,0.5316164929299944,2.0,0.5316164929299944,3.0,0.5316164929299944,0.0,1.717339652541887,1.0,1.717339652541887,2.0,1.717339652541887,3.0,1.717339652541887,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5583216069987951,1.0,-0.5583216069987951,2.0,-0.5583216069987951,3.0,-0.5583216069987951,0.0,0.5321580899300659,1.0,0.5321580899300659,2.0,0.5321580899300659,3.0,0.5321580899300659,0.0,1.7176638731898854,1.0,1.7176638731898854,2.0,1.7176638731898854,3.0,1.7176638731898854,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5578237130555188,1.0,-0.5578237130555188,2.0,-0.5578237130555188,3.0,-0.5578237130555188,0.0,0.5326587306361793,1.0,0.5326587306361793,2.0,0.5326587306361793,3.0,0.5326587306361793,0.0,1.7179691667917167,1.0,1.7179691667917167,2.0,1.7179691667917167,3.0,1.7179691667917167,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5574104290429295,1.0,-0.5574104290429295,2.0,-0.5574104290429295,3.0,-0.5574104290429295,0.0,0.5331172928543161,1.0,0.5331172928543161,2.0,0.5331172928543161,3.0,0.5331172928543161,0.0,1.7182548344126285,1.0,1.7182548344126285,2.0,1.7182548344126285,3.0,1.7182548344126285,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5570796190359989,1.0,-0.5570796190359989,2.0,-0.5570796190359989,3.0,-0.5570796190359989,0.0,0.5335324800607686,1.0,0.5335324800607686,2.0,0.5335324800607686,3.0,0.5335324800607686,0.0,1.7185201633966067,1.0,1.7185201633966067,2.0,1.7185201633966067,3.0,1.7185201633966067,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5568288066580586,1.0,-0.5568288066580586,2.0,-0.5568288066580586,3.0,-0.5568288066580586,0.0,0.5339028642486349,1.0,0.5339028642486349,2.0,0.5339028642486349,3.0,0.5339028642486349,0.0,1.7187644289029274,1.0,1.7187644289029274,2.0,1.7187644289029274,3.0,1.7187644289029274,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5566552201527915,1.0,-0.5566552201527915,2.0,-0.5566552201527915,3.0,-0.5566552201527915,0.0,0.5342269337114703,1.0,0.5342269337114703,2.0,0.5342269337114703,3.0,0.5342269337114703,0.0,1.7189868943622608,1.0,1.7189868943622608,2.0,1.7189868943622608,3.0,1.7189868943622608,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5565558402697599,1.0,-0.5565558402697599,2.0,-0.5565558402697599,3.0,-0.5565558402697599,0.0,0.5345031442915571,1.0,0.5345031442915571,2.0,0.5345031442915571,3.0,0.5345031442915571,0.0,1.7191868113332798,1.0,1.7191868113332798,2.0,1.7191868113332798,3.0,1.7191868113332798,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5565274499356881,1.0,-0.5565274499356881,2.0,-0.5565274499356881,3.0,-0.5565274499356881,0.0,0.5347299725483501,1.0,0.5347299725483501,2.0,0.5347299725483501,3.0,0.5347299725483501,0.0,1.7193634192768033,1.0,1.7193634192768033,2.0,1.7193634192768033,3.0,1.7193634192768033,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5565666846679542,1.0,-0.5565666846679542,2.0,-0.5565666846679542,3.0,-0.5565666846679542,0.0,0.5349059692776025,1.0,0.5349059692776025,2.0,0.5349059692776025,3.0,0.5349059692776025,0.0,1.7195159457746048,1.0,1.7195159457746048,2.0,1.7195159457746048,3.0,1.7195159457746048,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5566700826969085,1.0,-0.5566700826969085,2.0,-0.5566700826969085,3.0,-0.5566700826969085,0.0,0.535029811833274,1.0,0.535029811833274,2.0,0.535029811833274,3.0,0.535029811833274,0.0,1.7196436077041886,1.0,1.7196436077041886,2.0,1.7196436077041886,3.0,1.7196436077041886,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5568341337988879,1.0,-0.5568341337988879,2.0,-0.5568341337988879,3.0,-0.5568341337988879,0.0,0.5351003537709713,1.0,0.5351003537709713,2.0,0.5351003537709713,3.0,0.5351003537709713,0.0,1.7197456138401446,1.0,1.7197456138401446,2.0,1.7197456138401446,3.0,1.7197456138401446,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
0.0,-0.5570553259006431,1.0,-0.5570553259006431,2.0,-0.5570553259006431,3.0,-0.5570553259006431,0.0,0.5351166704404079,1.0,0.5351166704404079,2.0,0.5351166704404079,3.0,0.5351166704404079,0.0,1.7198211692890701,1.0,1.7198211692890701,2.0,1.7198211692890701,3.0,1.7198211692890701,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0
